Customer ID,Age,Number of Dependents,Population,Satisfaction Score,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender_Female,Gender_Male,Gender_nan,Married_No,Married_Yes,Married_nan,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Offer_nan,Phone Service_No,Phone Service_Yes,Phone Service_nan,Multiple Lines_No,Multiple Lines_Yes,Multiple Lines_nan,Internet Service_No,Internet Service_Yes,Internet Service_nan,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Internet Type_nan,Online Security_No,Online Security_Yes,Online Security_nan,Online Backup_No,Online Backup_Yes,Online Backup_nan,Device Protection Plan_No,Device Protection Plan_Yes,Device Protection Plan_nan,Premium Tech Support_No,Premium Tech Support_Yes,Premium Tech Support_nan,Streaming TV_No,Streaming TV_Yes,Streaming TV_nan,Streaming Movies_No,Streaming Movies_Yes,Streaming Movies_nan,Streaming Music_No,Streaming Music_Yes,Streaming Music_nan,Unlimited Data_No,Unlimited Data_Yes,Unlimited Data_nan,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Contract_nan,Paperless Billing_No,Paperless Billing_Yes,Paperless Billing_nan,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Payment Method_nan,Churn Category
6549-NNDYT,0.4098360655737705,0.0,0.5415491285558247,0.5,0.0,0.0,0.31526305261052207,0.15294117647058825,0.2651741293532338,0.0030103078487565865,0.0,0.0,0.004421997755331089,0.0032865082564111996,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
9844-FELAJ,0.4548823155699731,0.0,0.1960108277532412,0.5,0.0,0.647887323943662,0.06941388277655532,0.1411764705882353,0.5592039800995026,0.40346792086530464,0.0,0.0,0.04576038159371493,0.30540526075474284,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-1
1982-FEBTD,0.4548823155699731,0.0,0.008947143467730446,0.5623956981272019,0.9090909090909091,0.8309859154929577,0.36467293458691735,0.23911606548794143,0.6238805970149254,0.26137370155187495,0.0,0.0,0.3069023569023569,0.49188993458761443,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
3893-JRNFS,0.18032786885245902,0.1111111111111111,0.03489575912998053,0.5,0.2727272727272727,0.971830985915493,0.6649329865973195,0.6,0.7039800995024875,0.7250566238328556,0.0,0.0,0.6528619528619529,0.7190712812699135,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
0407-BDJKB,0.4548823155699731,0.0,0.011407133019898371,0.25,0.0,0.014084507042253521,0.6407281456291258,0.0,0.020895522388059716,0.001658269390773782,0.0,0.0,0.01797418630751964,0.006347225869252166,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3
1338-CECEE,0.8032786885245902,0.0,0.008016336610153394,0.5623956981272019,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
6418-HNFED,0.7540983606557377,0.0,0.37182884551455575,0.5623956981272019,0.0,0.7887323943661971,0.0,0.3058823529411765,0.4611265939909204,0.35536655264860867,0.0,0.0,0.0,0.25695727873771324,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,-1
7382-DFJTU,0.32786885245901637,0.3333333333333333,0.13057890487723797,1.0,0.0,0.6901408450704225,0.20424084816963395,0.27058823529411763,0.4611265939909204,0.4089454100027734,0.0,0.0,0.1432379349046016,0.3384217066762112,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
4846-WHAFZ,1.0,0.0,0.2096476751315864,0.75,0.0,0.9014084507042254,0.36467293458691735,0.03529411764705882,0.8044776119402984,0.7485092909309419,0.0,0.0,0.33247755331088663,0.6405546756224714,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
9881-VCZEP,0.7377049180327869,0.0,0.2096476751315864,0.5,0.0,0.19718309859154928,0.6415283056611322,0.32941176470588235,0.8149253731343284,0.16133747804381993,0.0,0.0,0.13497474747474747,0.15677313392395706,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
7398-LXGYX,0.8688524590163934,0.0,0.17754665906824335,0.0,0.0,0.0,0.6903380676135227,0.17647058823529413,0.4611265939909204,0.005864611260053618,0.0,0.0,0.00968294051627385,0.00692006509460628,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
4139-JPIAM,0.01639344262295082,0.0,0.6525241012489909,0.5,0.0,0.08450704225352113,0.7299459891978396,0.49411764705882355,0.754228855721393,0.07102246463899417,0.0,0.0,0.07166947250280584,0.2528086748198647,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
8008-ESFLK,0.639344262295082,0.0,0.44104098399582087,0.5,0.0,0.028169014084507043,0.3120624124824965,0.10588235294117647,0.7338308457711443,0.028652815013404827,0.0,0.0,0.013131313131313131,0.024438910250727967,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1450-GALXR,0.4548823155699731,0.0,0.20647765588640357,0.5623956981272019,0.6363636363636364,0.8732394366197183,0.126625325065013,0.35294117647058826,0.5701492537313433,0.5418554127761857,0.0,0.0,0.11189393939393939,0.4252624607166094,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,-1
5760-FXFVO,0.5901639344262295,0.0,0.35263332858431873,0.25,0.2727272727272727,0.0,0.0,0.24705882352941178,0.0517412935323383,0.000531570675788111,0.0,0.0,0.21054457778019167,0.00017477868335621902,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,-1
7821-DPRQE,0.4548823155699731,0.0,0.7030916084912381,0.75,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5140-FOMCQ,0.4548823155699731,0.0,0.3686944958921024,1.0,0.0,0.0,0.10042008401680334,0.0,0.008457711442786084,2.888971064065822e-05,0.0,0.0,0.001408529741863075,0.00023080821342735157,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6253-WRFHY,0.5245901639344263,0.0,0.21651707270741322,0.5,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
7854-FOKSF,0.06557377049180328,0.0,0.2372322743030821,0.5,0.0,0.44420649616221375,0.976995399079816,0.4823529411764706,0.24925373134328355,0.012110566700563928,0.0,0.0,0.04111111111111111,0.020807025935818593,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,4
7384-GHBPI,0.03278688524590164,0.0,0.23496224533409318,0.5,0.0,0.8873239436619719,0.17043408681736347,0.8588235294117647,0.4611265939909204,0.6266987149856706,0.0,0.0,0.152996632996633,0.4989111873410058,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
2900-PHPLN,0.8524590163934426,0.0,0.0924348197748967,0.75,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
6305-YLBMM,0.14754098360655737,0.0,0.39005556347057985,0.5623956981272019,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
3170-GWYKC,0.4548823155699731,0.0,0.014959395925345492,1.0,0.9090909090909091,0.44420649616221375,0.20264052810562114,0.23911606548794143,0.8452736318407961,0.6616321530923546,0.0,0.0,0.15916947250280586,0.5260311524187196,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
0907-HQNTS,0.22950819672131148,0.0,0.009118107992591537,0.5,0.7272727272727273,1.0,0.0,0.1411764705882353,0.4621890547263682,0.5462697605620782,0.0,0.9333333333333333,0.0,0.4068153651369212,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
7115-IRDHS,0.0,0.0,0.06975352614332526,0.5,0.0,0.38028169014084506,0.5685137027405481,0.5647058823529412,0.3587064676616915,0.1765103540722936,0.0,1.0,0.21054457778019167,0.20661516409962216,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4702-IOQDC,0.4548823155699731,0.0,0.0973832929667094,0.25,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,5
6899-PPEEA,0.4548823155699731,0.0,0.019603932184071804,0.75,0.09090909090909091,0.704225352112676,0.0,0.24705882352941178,0.11144278606965173,0.16646251271147267,0.0,0.0,0.0,0.12025358798057867,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1215-EXRMO,0.21311475409836064,0.0,0.2096476751315864,0.75,0.0,0.7887323943661971,0.24384876975395078,0.18823529411764706,0.809950248756219,0.6330544513266154,0.0,0.0,0.19495791245791244,0.5160169192455583,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,-1
1875-QIVME,0.29508196721311475,0.3333333333333333,0.12806192715011636,0.5,0.09090909090909091,0.4225352112676056,0.41528305661132225,0.6705882352941176,0.7069651741293532,0.32404432837200703,0.0,0.0,0.18057239057239058,0.28810886119562,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-1
5294-IMHHT,0.6557377049180327,0.0,0.2096476751315864,0.5,0.0,0.4507042253521127,0.9529905981196239,0.21176470588235294,0.7034825870646766,0.34769344550244985,0.0,0.0,0.44111111111111106,0.38287486682533345,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
5180-UCIIQ,0.4548823155699731,0.0,0.12409175096167545,0.75,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-1
9030-QGZNL,0.639344262295082,0.0,0.2096476751315864,1.0,0.0,0.19718309859154928,0.19483896779355872,0.0,0.01840796019900499,0.032772487750762684,0.0,0.0,0.04099326599326599,0.03572426112102546,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,-1
2710-WYVXG,0.4548823155699731,0.0,0.010020420762691742,0.5,0.09090909090909091,0.44420649616221375,0.3116623324664933,0.23529411764705882,0.7114427860696517,0.7600362854765645,0.0,0.0,0.21054457778019167,0.643612048188741,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
7326-RIGQZ,0.4548823155699731,0.0,0.7378353991546754,0.5,0.0,0.0,0.024604920984196837,0.8117647058823529,0.6164179104477612,0.007089534991217528,0.0,0.0,0.0003451178451178451,0.005023423688616305,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,4
2324-EFHVG,0.4548823155699731,0.0,0.44297858194424655,0.5,0.0,0.8450704225352113,0.9139827965593118,0.5647058823529412,0.8532338308457711,0.7331746325228805,0.0,0.0,0.7820117845117845,0.2528086748198647,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
3129-AAQOU,0.21311475409836064,0.2222222222222222,0.002858906776843805,0.5623956981272019,0.09090909090909091,0.14084507042253522,0.0,0.2,0.4611265939909204,0.03785707682351853,0.5470978108053826,0.0,0.0,0.02490805303236834,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
2538-OIMXF,0.16393442622950818,0.2222222222222222,0.08258536353706605,0.75,0.0,0.9577464788732394,0.0,0.23911606548794143,0.27860696517412936,0.3585270869926967,0.0,0.0,0.0,0.2592444543309154,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,-1
5406-KGRMX,0.18032786885245902,0.0,0.1683145747257444,0.75,0.0,0.9859154929577465,0.5717143428685737,0.35294117647058826,0.7194029850746269,0.7378605435887954,0.0,0.0,0.569354657687991,0.7034482412581389,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
2903-YYTBW,0.4548823155699731,0.0,0.2096476751315864,0.75,0.0,0.4225352112676056,0.3876775355071014,0.8941176470588236,0.8273631840796021,0.3610982712397153,0.0,0.0,0.16856902356902356,0.3113460634655686,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
8875-AKBYH,0.22950819672131148,0.0,0.2766206012252458,0.5623956981272019,0.0,0.028169014084507043,0.5081016203240648,0.11764705882352941,0.5174129353233831,0.024365581954331143,0.0,0.0,0.021380471380471378,0.02379498878573137,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
7850-VWJUU,0.4548823155699731,0.0,0.24109797217077455,0.5623956981272019,0.18181818181818182,0.7887323943661971,0.45820756956879866,0.3411764705882353,0.8925373134328358,0.6876906720902283,0.0,0.0,0.26836700336700336,0.5774344830815907,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
0619-OLYUR,0.4548823155699731,0.3333333333333333,0.2841240442608159,0.5623956981272019,0.09090909090909091,0.44420649616221375,0.6593318663732747,0.4823529411764706,0.6243781094527363,0.5728598502357399,0.0,0.0,0.5641301907968574,0.5824855034044212,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
0440-QEXBZ,0.4548823155699731,0.0,0.6998717766063541,0.0,0.09090909090909091,0.4647887323943662,0.8265653130626125,0.8352941176470589,0.4417910447761194,0.2607065267634279,0.0,0.0,0.3941863075196409,0.3059396319445258,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
6135-OZQVA,0.14754098360655737,0.0,0.004692026404521062,0.5623956981272019,0.7272727272727273,1.0,0.2574514902980596,0.23911606548794143,0.011442786069651727,0.17074974577054636,0.0,0.0,0.26,0.20084746754886695,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1376-HHBDV,0.19672131147540983,0.0,0.2096476751315864,1.0,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1017-FBQMM,0.5737704918032787,0.0,0.3315002137056561,0.0,0.0,0.44420649616221375,0.10642128425685138,0.23529411764705882,0.6203980099502487,0.26137370155187495,0.0,0.0,0.002985409652076319,0.0121324839145073,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
9512-PHSMG,0.47540983606557374,0.0,0.7050577005271406,0.5,0.0,0.0,0.54250850170034,0.27058823529411763,0.5208955223880597,0.005980170102616251,0.0,0.0,0.007609427609427609,0.00638569390482339,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
0115-TFERT,0.32786885245901637,0.0,0.07149166547941302,0.5623956981272019,0.6363636363636364,1.0,0.12102420484096818,0.35294117647058826,0.7044776119402985,0.7205787186835536,0.0,0.0,0.12222222222222223,0.5576769655075523,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,-1
5975-BAICR,0.4548823155699731,0.0,0.000807332478510709,0.5623956981272019,0.8181818181818182,0.7605633802816901,0.132626525305061,0.27058823529411763,0.4014925373134329,0.35242558010538966,0.0,0.0,0.1023148148148148,0.2853232736632776,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
8174-TBVCF,0.29508196721311475,0.0,0.2096476751315864,0.75,0.09090909090909091,0.5774647887323944,0.0,0.08235294117647059,0.4611265939909204,0.1857261717666636,0.0,0.0,0.0,0.13419406956693355,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
8904-OPDCK,0.4098360655737705,0.1111111111111111,0.2096476751315864,0.5623956981272019,0.45454545454545453,0.6619718309859155,0.17883576715343066,0.3176470588235294,0.6109452736318408,0.26137370155187495,0.0,0.0,0.1204040404040404,0.3577577483822519,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
2568-OIADY,0.2786885245901639,0.0,0.28689746877522915,1.0,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-1
2656-FMOKZ,0.4548823155699731,0.0,0.08369663294866315,0.5,0.0,0.44420649616221375,0.7559511902380476,0.29411764705882354,0.3144278606965174,0.04006425071646482,0.26129744928700543,0.06666666666666667,0.0848260381593715,0.0538134367175727,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
4054-CUMIA,0.8524590163934426,0.0,0.023108704943724176,0.5,0.0,0.23943661971830985,0.15023004600920184,0.2823529411764706,0.5502487562189055,0.15491818433946566,0.0,0.0,0.03792929292929293,0.12320391905656308,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
3199-NPKCN,0.5245901639344263,0.0,0.11839293346630574,0.75,0.0,0.23943661971830985,0.14842968593718742,0.1411764705882353,0.4611265939909204,0.19189123601738006,0.7762602932315726,0.0,0.03747474747474747,0.146592484683868,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
